mir	disease	causality
hsa-mir-31	Stomach Neoplasms	1
hsa-mir-204	Hypertension	1
hsa-mir-15a	Carcinoma, Renal Cell	1
hsa-mir-376a	Bone Neoplasms	1
hsa-mir-4317	Stomach Neoplasms	1
hsa-mir-106a	Prostatic Neoplasms	1
hsa-mir-34a	Non-alcoholic Fatty Liver Disease	1
hsa-mir-217	Colorectal Neoplasms	1
hsa-mir-16	Cholangiocarcinoma	1
hsa-mir-21	Rectal Neoplasms	1
hsa-mir-181a	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-125a	Osteosarcoma	1
hsa-mir-124	Hypertension, Pulmonary	1
hsa-mir-629	Ovarian Neoplasms	1
hsa-mir-23b	Stomach Neoplasms	1
hsa-mir-29a	Arthritis, Rheumatoid	1
hsa-mir-210	Pheochromocytoma	1
hsa-mir-34a	Pre-Eclampsia	1
hsa-mir-150	Thyroid Neoplasms	1
hsa-mir-29a	Neurilemmoma	1
hsa-mir-124	Melanoma	1
hsa-mir-17	Endometriosis	1
hsa-mir-767	Melanoma	1
hsa-mir-145	Stroke	1
hsa-mir-21	Lymphoma, Large B-Cell, Diffuse	1
hsa-mir-140	Cartilage Diseases	1
hsa-mir-489	Colorectal Neoplasms	1
hsa-mir-30a	Carcinoma, Renal Cell	1
hsa-mir-106b	Retinoblastoma	1
hsa-mir-27a	Diabetes Mellitus	1
hsa-mir-27a	Non-alcoholic Fatty Liver Disease	1
hsa-mir-146a	Asthma	1
hsa-mir-155	Colonic Neoplasms	1
hsa-mir-107	Carcinoma, Pancreatic Ductal	1
hsa-mir-200c	Endometriosis	1
hsa-mir-449a	Osteosarcoma	1
hsa-mir-24	Osteoarthritis	1
hsa-mir-27a	Carcinoma, Hepatocellular	1
hsa-mir-200c	Neuralgia	1
hsa-mir-145	Neuralgia	1
hsa-mir-20b	Prostatic Neoplasms	1
hsa-mir-326	Multiple Sclerosis	1
hsa-mir-519d	Breast Neoplasms	1
hsa-mir-513a	Lung Neoplasms	1
hsa-mir-6869	Colorectal Neoplasms	1
hsa-mir-1202	Carcinoma, Hepatocellular	1
hsa-mir-155	Kidney Neoplasms	1
hsa-mir-29a	Reperfusion Injury	1
hsa-mir-296	Uterine Cervical Neoplasms	1
hsa-mir-24	Atherosclerosis	1
hsa-mir-29a	Retinoblastoma	1
hsa-mir-188	Glioma	1
hsa-mir-181a	Thyroid Neoplasms	1
hsa-mir-30e	Parkinson Disease	1
hsa-mir-124a	Liver Neoplasms	1
hsa-mir-136	Carcinoma, Hepatocellular	1
hsa-mir-19a	Osteoarthritis	1
hsa-mir-492	Hepatoblastoma	1
hsa-mir-125b	Diabetes Mellitus, Type 2	1
hsa-mir-501	Polycystic Kidney Diseases	1
hsa-mir-21	Carcinoma, Adenoid Cystic	1
hsa-mir-301a	Prostatic Neoplasms	1
hsa-mir-494	Diabetes Mellitus	1
hsa-mir-144	Osteoporosis	1
hsa-mir-181a	Pre-Eclampsia	1
hsa-let-7b	Ectodermal Dysplasia 1, Anhidrotic	1
hsa-mir-199a	Respiratory Distress Syndrome, Adult	1
hsa-mir-15b	Prostatic Neoplasms	1
hsa-mir-448	Breast Neoplasms	1
hsa-mir-330	Alzheimer Disease	1
hsa-mir-424	Endometrial Neoplasms	1
hsa-mir-760	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-522	Colorectal Neoplasms	1
hsa-mir-206	Legg-Calve-Perthes Disease	1
hsa-mir-210	Acute Kidney Injury	1
hsa-mir-646	Colorectal Neoplasms	1
hsa-mir-29b	Neuroblastoma	1
hsa-mir-204	Colorectal Neoplasms	1
hsa-mir-31	Arteriosclerosis Obliterans	1
hsa-mir-143	Gallbladder Neoplasms	1
hsa-mir-493	Prostatic Neoplasms	1
hsa-mir-152	Ovarian Neoplasms	1
hsa-mir-34c	Laryngeal Neoplasms	1
hsa-mir-340	Thyroid Neoplasms	1
hsa-mir-365	Stroke	1
hsa-mir-19b	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-17	Diabetes Mellitus, Type 2	1
hsa-mir-216b	Diabetic Angiopathies	1
hsa-mir-378	Osteosarcoma	1
hsa-mir-342	Melanoma	1
hsa-mir-29c	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-139	Adrenocortical Carcinoma	1
hsa-mir-483	Adrenocortical Carcinoma	1
hsa-mir-223	Myocarditis	1
hsa-mir-30a	Gallbladder Neoplasms	1
hsa-mir-9	Angiomyolipoma	1
hsa-mir-613	Carcinoma, Hepatocellular	1
hsa-mir-183	Carcinoma, Renal Cell	1
hsa-mir-625	Thyroid Neoplasms	1
hsa-mir-24	Hyperglycemia	1
hsa-mir-143	Crohn Disease	1
hsa-mir-302a	Osteosarcoma	1
hsa-mir-422a	Colorectal Neoplasms	1
hsa-mir-375	Non-alcoholic Fatty Liver Disease	1
hsa-mir-491	Stomach Neoplasms	1
hsa-mir-30a	Liver Cirrhosis	1
hsa-mir-146a	Epilepsy, Temporal Lobe	1
hsa-mir-451a	Non-alcoholic Fatty Liver Disease	1
hsa-mir-181c	Diabetes Mellitus	1
hsa-mir-204	Neuroblastoma	1
hsa-mir-31a	Hypertension	1
hsa-mir-328	Breast Neoplasms	1
hsa-mir-429	Peripheral Nerve Injuries	1
hsa-mir-4319	Prostatic Neoplasms	1
hsa-mir-103a	Carcinoma, Hepatocellular	1
hsa-mir-20a	Atherosclerosis	1
hsa-mir-96	Osteosarcoma	1
hsa-mir-92a	Diabetes Mellitus	1
hsa-mir-155	Esophageal Neoplasms	1
hsa-mir-758	Atherosclerosis	1
hsa-mir-29b	Hypertension, Pulmonary	1
hsa-mir-370	Atherosclerosis	1
hsa-mir-135a	Atherosclerosis	1
hsa-mir-19a	Hypertrophy	1
hsa-mir-29b	Inflammation	1
hsa-mir-224	Carcinoma, Renal Cell	1
hsa-mir-182	Myocardial Infarction	1
hsa-mir-375	Rhinitis, Allergic	1
hsa-mir-577	Osteoarthritis	1
hsa-mir-485	Breast Neoplasms	1
hsa-mir-338	Carcinoma, Adenoid Cystic	1
hsa-mir-876	Carcinoma, Hepatocellular	1
hsa-mir-125	Colorectal Neoplasms	1
hsa-mir-221	Myocardial Reperfusion Injury	1
hsa-mir-384	Breast Neoplasms	1
hsa-mir-382	Diabetic Nephropathies	1
hsa-mir-124a	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-146a	Coronavirus Infections	1
hsa-mir-34a	Atherosclerosis	1
hsa-mir-338	Melanoma	1
hsa-mir-340	Hemangiosarcoma	1
hsa-mir-122	Stroke	1
hsa-mir-545	Stomach Neoplasms	1
hsa-mir-339	Precursor Cell Lymphoblastic Leukemia-Lymphoma	1
hsa-mir-411	Spinal Cord Injuries	1
hsa-mir-129	Wound Healing	1
hsa-mir-335	Wound Healing	1
hsa-mir-215	Hepatitis C	1
hsa-mir-486	Osteoarthritis	1
hsa-mir-130	Myocardial Infarction	1
hsa-mir-1247	Pneumonia	1
hsa-mir-1231	Glioma	1
hsa-mir-608	Carcinoma, Hepatocellular	1
hsa-mir-616	Stomach Neoplasms	1
hsa-mir-1178	Tuberculosis	1
hsa-mir-155	Cicatrix, Hypertrophic	1
hsa-mir-24	Obesity	1
hsa-mir-216b	Glioma	1
hsa-mir-100	Nasopharyngeal Neoplasms	1
hsa-mir-128	Osteosarcoma	1
hsa-mir-3160	Prostatic Neoplasms	1
hsa-mir-155	Lichen Planus	1
hsa-mir-148b	Wound Healing	1
hsa-mir-193a	Stomach Neoplasms	1
hsa-mir-143	Myocardial Infarction	1
hsa-mir-411	Urinary Bladder Neoplasms	1
hsa-mir-27b	Ocular Motility Disorders	1
hsa-mir-365	Melanoma	1
hsa-mir-876	Psoriasis	1
hsa-mir-23a	Hypertension, Pulmonary	1
hsa-mir-129	Neuroblastoma	1
hsa-mir-20a	Triple Negative Breast Neoplasms	1
hsa-mir-200b	Metabolic Syndrome	1
hsa-mir-300	Carcinoma, Hepatocellular	1
hsa-mir-140	Cardiovascular Diseases	1
hsa-mir-1247	Urinary Bladder Neoplasms	1
hsa-mir-21	Periodontitis	1
hsa-mir-20a	Skin Diseases	1
hsa-mir-208a	Stomach Neoplasms	1
hsa-mir-873	Esophageal Neoplasms	1
hsa-mir-744	Ovarian Neoplasms	1
hsa-mir-30a	Melanoma	1
hsa-mir-125b	Alzheimer Disease	1
hsa-mir-142	Ovarian Neoplasms	1
hsa-mir-106b	Cholesteatoma	1
hsa-mir-302c	Colorectal Neoplasms	1
hsa-mir-499a	Glioma	1
hsa-mir-1297	Uterine Cervical Neoplasms	1
hsa-mir-324	Polycystic Ovary Syndrome	1
hsa-mir-216b	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-449c	Stomach Neoplasms	1
hsa-mir-340	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-29b-2	Carcinoma, Pancreatic Ductal	1
hsa-mir-592	Stomach Neoplasms	1
hsa-mir-142	Atherosclerosis	1
hsa-mir-351	Reperfusion Injury	1
hsa-mir-34a	Liver Cirrhosis	1
hsa-mir-9	Head and Neck Neoplasms	1
hsa-mir-320	Diabetes Mellitus	1
hsa-mir-20a	Multiple Myeloma	1
hsa-mir-139	Prostatic Neoplasms	1
hsa-mir-599	Glioma	1
hsa-mir-500a	Carcinoma, Hepatocellular	1
hsa-mir-378	Melanoma	1
hsa-mir-99b	Stomach Neoplasms	1
hsa-mir-137	Triple Negative Breast Neoplasms	1
hsa-mir-711	Sarcoma, Kaposi	1
hsa-mir-498	Breast Neoplasms	1
hsa-mir-124	Carcinoma, Pancreatic Ductal	1
hsa-mir-298	Carcinoma, Hepatocellular	1
hsa-mir-186	Alzheimer Disease	1
hsa-mir-135b	Brain Ischemia	1
hsa-mir-874	Ovarian Neoplasms	1
hsa-mir-205	Carcinoma, Hepatocellular	1
hsa-mir-210	Osteosarcoma	1
hsa-mir-589	Stomach Neoplasms	1
hsa-mir-665	Ovarian Neoplasms	1
hsa-mir-577	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-500a	Glioblastoma	1
hsa-mir-15a	Uterine Cervical Neoplasms	1
hsa-mir-519d	Colorectal Neoplasms	1
hsa-mir-26a	Lung Injury	1
hsa-mir-550a	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-1296	Colorectal Neoplasms	1
hsa-mir-616	Pre-Eclampsia	1
hsa-mir-5590	Stomach Neoplasms	1
hsa-mir-30d	Pulmonary Fibrosis	1
hsa-mir-181d	Osteosarcoma	1
hsa-mir-140	Breast Neoplasms	1
hsa-mir-181a	Glioma	1
hsa-mir-135b	Hypertrophy	1
hsa-mir-194	Hepatitis B	1
hsa-mir-143	Leukemia, Myeloid, Acute	1
hsa-mir-106	Hyperglycemia	1
hsa-mir-1273g	Colorectal Neoplasms	1
hsa-mir-384	Osteoarthritis	1
hsa-mir-455	Urinary Bladder Neoplasms	1
hsa-mir-122	Glioma	1
hsa-mir-27b	Mucocutaneous Lymph Node Syndrome	1
hsa-mir-506	Retinoblastoma	1
hsa-mir-191	Breast Neoplasms	1
hsa-mir-425	Breast Neoplasms	1
hsa-mir-302c	Carcinoma, Hepatocellular	1
hsa-mir-1292	Stomach Neoplasms	1
hsa-mir-942	Liver Cirrhosis	1
hsa-mir-217	Urinary Bladder Neoplasms	1
hsa-mir-148b	Kidney Neoplasms	1
hsa-mir-758	Glioblastoma	1
hsa-mir-33a	Laryngeal Neoplasms	1
hsa-mir-23c	Carcinoma, Hepatocellular	1
hsa-mir-520b	Lung Neoplasms	1
hsa-mir-96	Uterine Cervical Neoplasms	1
hsa-mir-30b	Glioma	1
hsa-mir-4728	Burkitt Lymphoma	1
hsa-mir-206	Sarcoma	1
hsa-mir-153	Stomach Neoplasms	1
hsa-mir-6852	Colorectal Neoplasms	1
hsa-mir-26a	Neuralgia	1
hsa-mir-494	Respiratory Distress Syndrome, Adult	1
hsa-mir-122	Bile Duct Neoplasms	1
hsa-mir-486	Myocardial Infarction	1
hsa-mir-223	Lymphoma, Mantle-Cell	1
hsa-mir-18a	Osteosarcoma	1
hsa-mir-2682	Osteosarcoma	1
hsa-mir-761	Stomach Neoplasms	1
hsa-mir-124a	Glioma	1
hsa-mir-1254	Breast Neoplasms	1
hsa-mir-424	Hemangioma	1
hsa-mir-154	Carcinoma, Renal Cell	1
hsa-mir-504	Carcinoma, Hepatocellular	1
hsa-mir-383	Cholangiocarcinoma	1
hsa-mir-27a	Reperfusion Injury	1
hsa-mir-133a	Asthma	1
hsa-mir-451	Osteoporosis	1
hsa-mir-29	Carcinoma, Renal Cell	1
hsa-mir-590	Asthma	1
hsa-mir-138	Sepsis	1
hsa-mir-381	Uterine Cervical Neoplasms	1
hsa-mir-139	Glioma	1
hsa-mir-483	Thyroid Carcinoma, Anaplastic	1
hsa-mir-874	Diabetic Nephropathies	1
hsa-mir-200a	Kidney Neoplasms	1
hsa-mir-497	Glioma	1
hsa-mir-483	Colonic Neoplasms	1
hsa-mir-543	Stomach Neoplasms	1
hsa-mir-125b	Breast Neoplasms	1
hsa-mir-214	Acute Kidney Injury	1
hsa-mir-1179	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-21	Hodgkin Disease	1
hsa-mir-137	Cicatrix, Hypertrophic	1
hsa-mir-338	Arthritis, Rheumatoid	1
hsa-mir-134	Neuralgia	1
hsa-mir-210	Breast Neoplasms	1
hsa-mir-23b	Wound Healing	1
hsa-mir-590	Cerebral Hemorrhage	1
hsa-mir-384	Diabetic Retinopathy	1
hsa-mir-7	Pulmonary Fibrosis	1
hsa-mir-146b	Carcinoma, Renal Cell	1
hsa-mir-7702	Colorectal Neoplasms	1
hsa-mir-6852	Stomach Neoplasms	1
hsa-mir-184	Nasopharyngeal Neoplasms	1
hsa-mir-23a	Atherosclerosis	1
hsa-mir-363	Carcinoma, Renal Cell	1
hsa-mir-27a	Acute Lung Injury	1
hsa-mir-146a	Spinal Cord Injuries	1
hsa-mir-520b	Prostatic Neoplasms	1
hsa-mir-181a	Kidney Failure, Chronic	1
hsa-mir-218	Pterygium	1
hsa-mir-30d	Intervertebral Disc Degeneration	1
hsa-mir-423	Diabetic Nephropathies	1
hsa-mir-589	Carcinoma, Hepatocellular	1
hsa-mir-494	Glioblastoma	1
hsa-mir-203	Wound Healing	1
hsa-mir-340	Carcinoma, Squamous Cell	1
hsa-mir-20a	Glioma	1
hsa-mir-301b	Breast Neoplasms	1
hsa-mir-1307	Cartilage Diseases	1
hsa-mir-345	Leukemia, Myeloid, Acute	1
hsa-mir-944	Osteosarcoma	1
hsa-mir-223	Cardiovascular Diseases	1
hsa-mir-671	Glioma	1
hsa-mir-409	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-590	Arbovirus Infections	1
hsa-mir-140	Retinoblastoma	1
hsa-mir-183	Uterine Cervical Neoplasms	1
hsa-mir-1896	Encephalomyelitis	1
hsa-mir-409	Encephalomyelitis	1
hsa-mir-650	Mouth Neoplasms	1
hsa-mir-216a	Asthma	1
hsa-mir-323	Polycystic Ovary Syndrome	1
hsa-mir-494	Medulloblastoma	1
hsa-mir-17	Pulmonary Embolism	1
hsa-mir-148b	Reperfusion Injury	1
hsa-mir-645	Carcinoma, Hepatocellular	1
hsa-mir-150	Pulmonary Embolism	1
hsa-mir-150	Thrombosis	1
hsa-mir-431	Pre-Eclampsia	1
hsa-mir-105	Lung Neoplasms	1
hsa-mir-1225	Glioblastoma	1
hsa-mir-448	Aneurysm	1
hsa-mir-129	Glioma	1
hsa-mir-1281	Osteosarcoma	1
hsa-mir-328	Atherosclerosis	1
hsa-mir-33a	Fatty Liver	1
hsa-mir-128	Alzheimer Disease	1
hsa-mir-575	Atherosclerosis	1
hsa-mir-3178	Breast Neoplasms	1
hsa-mir-206	Pulmonary Disease, Chronic Obstructive	1
hsa-mir-27a	Cerebral Hemorrhage	1
hsa-mir-424	Glioma	1
hsa-mir-508	Breast Neoplasms	1
hsa-mir-128	Diabetes Mellitus, Type 2	1
hsa-mir-217	Uterine Cervical Neoplasms	1
hsa-mir-342	Neoplasms	1
hsa-mir-708	Arthritis, Rheumatoid	1
hsa-mir-374b	Urinary Bladder Neoplasms	1
hsa-mir-23b	Carcinoma, Pancreatic Ductal	1
hsa-mir-302b	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-302a	Carcinoma, Pancreatic Ductal	1
hsa-mir-326	Carcinoma, Hepatocellular	1
hsa-mir-342	Parkinson Disease	1
hsa-mir-744	Glioblastoma	1
hsa-mir-139	Leukemia, Myeloid, Acute	1
hsa-mir-542	Liver Cirrhosis	1
hsa-mir-33b	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-29b	Depressive Disorder, Major	1
hsa-mir-874	Myocardial Ischemia	1
hsa-mir-125	Urinary Bladder Neoplasms	1
hsa-mir-500	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-628	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-22	Uterine Cervical Neoplasms	1
hsa-mir-371b	Hypertension, Pulmonary	1
hsa-mir-27b	Aneurysm	1
hsa-mir-17	Thyroid Carcinoma, Anaplastic	1
hsa-mir-19b-1	Thyroid Carcinoma, Anaplastic	1
hsa-mir-20a	Thyroid Carcinoma, Anaplastic	1
hsa-mir-92-1	Thyroid Carcinoma, Anaplastic	1
hsa-mir-34	Breast Neoplasms	1
hsa-mir-92a	Ischemia	1
hsa-mir-326	Brain Neoplasms	1
hsa-mir-29a	Scleroderma, Systemic	1
hsa-mir-101-1	Prostatic Neoplasms	1
hsa-mir-221	Gastrointestinal Neoplasms	1
hsa-mir-222	Gastrointestinal Neoplasms	1
hsa-mir-144	Myocardial Ischemia	1
hsa-mir-451	Myocardial Ischemia	1
hsa-mir-125b	Prostatic Neoplasms	1
hsa-mir-10b	Breast Neoplasms	1
hsa-mir-328	Adenoviridae Infections	1
hsa-mir-516a-2	Stomach Neoplasms	1
hsa-mir-124-1	Arthritis, Rheumatoid	1
hsa-mir-124-3	Arthritis, Rheumatoid	1
hsa-mir-221	Rectal Neoplasms	1
hsa-mir-34a	Hepatoblastoma	1
hsa-mir-33a	Colorectal Neoplasms	1
hsa-mir-103a-1	Pain	1
hsa-mir-208a	Heart Diseases	1
hsa-mir-7-2	Glioma	1
hsa-mir-7-3	Glioma	1
hsa-mir-200	Pulmonary Fibrosis	1
hsa-mir-101-1	Carcinoma, Renal Cell	1
hsa-mir-145	Reperfusion Injury	1
hsa-mir-23b	Neuralgia	1
hsa-mir-155	Waldenstrom Macroglobulinemia	1
hsa-mir-106b	Gastrointestinal Neoplasms	1
hsa-mir-20a	Gallbladder Neoplasms	1
hsa-mir-203	Uterine Cervical Neoplasms	1
hsa-mir-196a	Laryngeal Neoplasms	1
hsa-mir-510	Breast Neoplasms	1
hsa-mir-101	Osteoarthritis	1
hsa-mir-106a	Diabetic Retinopathy	1
hsa-mir-130b	Fragile X Syndrome	1
hsa-mir-92a	Colorectal Neoplasms	1
hsa-mir-196a	Uterine Cervical Neoplasms	1
hsa-mir-29	Stomach Neoplasms	1
hsa-mir-7	Colorectal Neoplasms	1
hsa-mir-10b	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-129	Neoplasms	1
hsa-mir-507	Neoplasms	1
hsa-mir-10a	Stomach Neoplasms	1
hsa-mir-378	Colorectal Neoplasms	1
hsa-mir-31	Coronary Artery Disease	1
hsa-mir-720	Coronary Artery Disease	1
hsa-mir-29b	Cardiovascular Diseases	1
hsa-mir-21	Psoriasis	1
hsa-mir-150	Burkitt Lymphoma	1
hsa-mir-197	Carcinoma, Hepatocellular	1
hsa-mir-429	Osteosarcoma	1
hsa-mir-886	Breast Neoplasms	1
hsa-mir-494	Prostatic Neoplasms	1
hsa-mir-100	Thyroid Neoplasms	1
hsa-mir-205	Aortic Aneurysm, Abdominal	1
hsa-mir-335	Colorectal Neoplasms	1
hsa-mir-20a	Thyroid Neoplasms	1
hsa-mir-494	Carcinoma, Pancreatic Ductal	1
hsa-mir-361	Coronary Artery Disease	1
hsa-mir-34a	Kidney Neoplasms	1
hsa-mir-520a	Leukemia, Myelogenous, Chronic, BCR-ABL Positive	1
hsa-mir-300	Neoplasms	1
hsa-mir-24	Stomach Neoplasms	1
hsa-mir-182	Carcinoma, Renal Cell	1
hsa-mir-222	Uterine Cervical Neoplasms	1
hsa-mir-135a	Diabetic Nephropathies	1
hsa-mir-31	Cystic Fibrosis	1
hsa-mir-377	Glioblastoma	1
hsa-mir-133b	Infertility	1
hsa-mir-193	Pulmonary Disease, Chronic Obstructive	1
hsa-mir-409	Prostatic Neoplasms	1
hsa-mir-200a	Neuroblastoma	1
hsa-mir-302a	Breast Neoplasms	1
hsa-mir-520d	Stomach Neoplasms	1
hsa-mir-21	Cardiovascular Diseases	1
hsa-mir-133	Inflammatory Bowel Diseases	1
hsa-mir-30b	Stomach Neoplasms	1
hsa-mir-320c	Urinary Bladder Neoplasms	1
hsa-mir-30	Ischemia	1
hsa-mir-146b	Prostatic Neoplasms	1
hsa-mir-638	Breast Neoplasms	1
hsa-mir-4500	Lung Neoplasms	1
hsa-mir-106b	Atrial Fibrillation	1
hsa-mir-25	Atrial Fibrillation	1
hsa-mir-451a	Carcinoma, Renal Cell	1
hsa-mir-433	Carcinoma, Hepatocellular	1
hsa-mir-133a	Cardiovascular Diseases	1
hsa-mir-1297	Colorectal Neoplasms	1
hsa-mir-378	Rhabdomyosarcoma	1
hsa-mir-212	Lung Neoplasms	1
hsa-mir-373	Ovarian Neoplasms	1
hsa-mir-23a	Arbovirus Infections	1
hsa-mir-127	Breast Neoplasms	1
hsa-mir-449a	Glioblastoma	1
hsa-mir-660	Lung Neoplasms	1
hsa-mir-106a	Carcinoma, Hepatocellular	1
hsa-mir-200b	Graft vs Host Disease	1
hsa-mir-374a	Stomach Neoplasms	1
hsa-mir-323a	Neoplasms	1
hsa-mir-125a	Glioma	1
hsa-mir-328	Glioma	1
hsa-mir-466	Lymphoma	1
hsa-mir-219	Tauopathies	1
hsa-mir-145	Nasopharyngeal Neoplasms	1
hsa-mir-342	Carcinoma, Hepatocellular	1
hsa-mir-221	Laryngeal Neoplasms	1
hsa-mir-526b	Lung Neoplasms	1
hsa-mir-637	Glioma	1
hsa-mir-21	Liver Diseases	1
hsa-mir-206	Colorectal Neoplasms	1
hsa-mir-10b	Atherosclerosis	1
hsa-mir-203	Colorectal Neoplasms	1
hsa-mir-92a	Uterine Cervical Neoplasms	1
hsa-mir-29c	Endometriosis	1
hsa-mir-148b	Carcinoma, Hepatocellular	1
hsa-mir-135	Breast Neoplasms	1
hsa-mir-511	Depressive Disorder	1
hsa-mir-23a	Carcinoma, Pancreatic Ductal	1
hsa-mir-663	Pancreatic Neoplasms	1
hsa-mir-497	Kidney Neoplasms	1
hsa-mir-26a	Diabetic Nephropathies	1
hsa-mir-204	Aneurysm	1
hsa-mir-155	Chordoma	1
hsa-mir-99a	Multiple Myeloma	1
hsa-mir-615	Carcinoma, Pancreatic Ductal	1
hsa-mir-454	Osteosarcoma	1
hsa-mir-30c	Hypertension, Pulmonary	1
hsa-mir-675	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-33a	Melanoma	1
hsa-mir-328	Pulmonary Disease, Chronic Obstructive	1
hsa-mir-122	Liver Cirrhosis	1
hsa-mir-17	Liver Cirrhosis	1
hsa-mir-27a	Rhabdomyosarcoma	1
hsa-mir-501	Carcinoma, Hepatocellular	1
hsa-mir-375	Hyperaldosteronism	1
hsa-mir-451	Non-alcoholic Fatty Liver Disease	1
hsa-mir-204	Pre-Eclampsia	1
hsa-mir-451	Esophageal Neoplasms	1
hsa-mir-1298	Arteriosclerosis Obliterans	1
hsa-mir-9	Diabetes Mellitus	1
hsa-mir-29b	Lung Neoplasms	1
hsa-mir-98	Hypertension, Pulmonary	1
hsa-mir-29b	Brain Ischemia	1
hsa-mir-23b	Burns	1
hsa-mir-24	Arteriosclerosis Obliterans	1
hsa-mir-17	Cystic Fibrosis	1
hsa-mir-150	Osteoporosis	1
hsa-mir-34c	Myocardial Infarction	1
hsa-mir-345	Pancreatic Neoplasms	1
hsa-mir-1228	Breast Neoplasms	1
hsa-mir-205	Ovarian Neoplasms	1
hsa-mir-542	Astrocytoma	1
hsa-mir-186	Urinary Bladder Neoplasms	1
hsa-mir-107	Stroke	1
hsa-mir-101	Cholangiocarcinoma	1
hsa-mir-27b	Pulmonary Fibrosis	1
hsa-mir-106a	Esophageal Neoplasms	1
hsa-mir-625	Colorectal Neoplasms	1
hsa-mir-937	Alzheimer Disease	1
hsa-mir-106b	Thyroid Neoplasms	1
hsa-mir-92a	Carcinoma, Hepatocellular	1
hsa-mir-498	Lung Neoplasms	1
hsa-mir-132	Stomach Neoplasms	1
hsa-mir-539	Osteosarcoma	1
hsa-mir-490	Osteosarcoma	1
hsa-mir-497	Neoplasms	1
hsa-mir-144	Colorectal Neoplasms	1
hsa-mir-1244	Lung Neoplasms	1
hsa-mir-4262	Acute Lung Injury	1
hsa-mir-126	Precursor Cell Lymphoblastic Leukemia-Lymphoma	1
hsa-mir-132	Alzheimer Disease	1
hsa-mir-212	Alzheimer Disease	1
hsa-mir-582	Colorectal Neoplasms	1
hsa-mir-451	Ovarian Neoplasms	1
hsa-mir-16	Sarcoma, Ewing	1
hsa-mir-29b	Sarcoma, Ewing	1
hsa-mir-340	Prostatic Neoplasms	1
hsa-mir-622	Carcinoma, Hepatocellular	1
hsa-mir-302	Neurodegenerative Diseases	1
hsa-mir-367	Neurodegenerative Diseases	1
hsa-mir-29a	Cholangiocarcinoma	1
hsa-mir-25	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-451	Stomach Neoplasms	1
hsa-mir-582	Lung Neoplasms	1
hsa-mir-128b	Stomach Neoplasms	1
hsa-mir-608	Neoplasms	1
hsa-mir-744	Pancreatic Neoplasms	1
hsa-mir-320b	Colorectal Neoplasms	1
hsa-mir-564	Lung Neoplasms	1
hsa-mir-22	Carcinoma, Renal Cell	1
hsa-mir-98	Glioma	1
hsa-mir-129-1	Glioblastoma	1
hsa-mir-138	Periodontal Diseases	1
hsa-mir-33	Alzheimer Disease	1
hsa-mir-1343	Pulmonary Fibrosis	1
hsa-mir-362	Leukemia, Myelogenous, Chronic, BCR-ABL Positive	1
hsa-mir-326	Carcinoma, Non-Small-Cell Lung	1
hsa-mir-3175	Neoplasms	1
hsa-mir-1246	Colorectal Neoplasms	1
hsa-mir-125b	Endomyocardial Fibrosis	1
hsa-mir-155	Pneumonia	1
hsa-mir-184	Ovarian Neoplasms	1
hsa-mir-21	Peritoneal Fibrosis	1
hsa-mir-103	Carcinoma, Hepatocellular	1
hsa-mir-362	Kidney Neoplasms	1
hsa-mir-21	Diabetes Mellitus	1
hsa-mir-126	Thrombosis	1
hsa-mir-34a	Triple Negative Breast Neoplasms	1
hsa-mir-155	Arthritis, Rheumatoid	1
hsa-mir-613	Prostatic Neoplasms	1
hsa-mir-127	Osteosarcoma	1
hsa-mir-127	Carcinoma, Hepatocellular	1
hsa-mir-503	Colorectal Neoplasms	1
hsa-mir-542	Urinary Bladder Neoplasms	1
hsa-mir-208a	Lung Neoplasms	1
hsa-mir-103	Prostatic Neoplasms	1
hsa-mir-206	Uterine Cervical Neoplasms	1
hsa-mir-508	Stomach Neoplasms	1
hsa-mir-483	Thrombosis	1
hsa-mir-130a	Carcinoma, Hepatocellular	1
hsa-mir-24	Prostatic Neoplasms	1
hsa-mir-124	Stroke	1
hsa-mir-24	Diabetic Angiopathies	1
hsa-mir-23a	Leukemia, Erythroblastic, Acute	1
hsa-mir-29b	Multiple Myeloma	1
hsa-mir-93	Macular Degeneration	1
hsa-mir-493	Breast Neoplasms	1
hsa-mir-22	Rhabdomyosarcoma	1
hsa-mir-193a	Neoplasms	1
hsa-mir-16	Leukemia, Lymphocytic, Chronic, B-Cell	1
